seller_id,total_orders,average_delivery_days,late_rate,average_price,average_freight
13c2ed7698b3ca92dad49e849219da59,9,11.545720164609055,0.0,55.40111111111111,17.186666666666667
13d058e4eeac2ce8217660b2f8a05812,22,11.403861531986532,13.636363636363635,169.99,41.25409090909091
13d95f0f6f73943d4ceffad0fc2cd32c,1,22.338900462962965,100.0,249.99,59.33
13dd308f81fea30cc670c656b2b46cc3,3,3.6380208333333335,33.33333333333333,39.23333333333333,11.146666666666667
13e85aac53340018b40c2af68001b7e0,1,17.718125,0.0,17.8,14.12
13f57c12a00ed4610db646b913a7f5c6,13,12.88323896011396,15.384615384615385,49.63076923076923,13.534615384615384
13fa2a6c6b9d0f43cb588d7c82117a12,10,20.52068634259259,30.0,452.8,19.144
141440cad9341e553f8401c574a2aa38,12,6.876103395061729,0.0,107.35000000000001,24.233333333333334
1430239a858e7682bbc43b20758af153,22,7.269936868686869,0.0,28.81772727272727,11.575000000000001
1444c08e64d55fb3c25f0f09c07ffcf2,1,10.39494212962963,0.0,2749.0,69.74
1464afc72f696af775557a821c2e253f,30,11.263420910493828,3.3333333333333335,35.312,15.147333333333334
14a08204d03bb6b6bde8029f801ae0eb,38,8.629664656432748,0.0,57.51052631578948,15.623684210526314
14d7985702e72162bbf13b6beb74ab2b,38,11.145243055555556,13.157894736842104,102.28947368421052,14.578947368421053
14ee35374a7876217954b5fa08e50463,6,17.1668074845679,16.666666666666664,134.83333333333334,19.008333333333333
14f2b3587172b9db894c9bad8dab520b,2,14.027887731481481,0.0,122.0,43.03
152ee17e4c8aaf53dac99f3462e4999b,6,10.735235339506174,0.0,51.49333333333334,15.995
154bdf805377afea75a3bd158e9eab10,1,24.920844907407407,100.0,89.9,19.82
1554a68530182680ad5c8b042c3ab563,267,14.082570138021916,7.116104868913857,108.53797752808988,25.22441947565543
157c3e4b42f81ac4a44e8b1ca2fe9876,31,10.383809363799283,6.451612903225806,82.20967741935483,18.81677419354839
1588ac4010787100dddef64568f0ae35,3,19.871010802469137,0.0,199.99,15.333333333333334
15aac934c58d886785ac1b17953ea898,26,15.578190883190883,15.384615384615385,167.4576923076923,25.603846153846153
15b3b1b81484422eb41df68ac87f1f50,1,14.629606481481481,0.0,43.35,12.69
15cd6eefe58588619aaed41dfa6621b1,18,14.40606802983539,5.555555555555555,90.15222222222222,31.45111111111111
15ead3a5037a918ddb520dfe39a3d2b9,7,18.74991071428571,28.57142857142857,36.357142857142854,20.03142857142857
15fa791d5e017f66402dc28c44480657,8,11.574577546296297,12.5,225.25,22.66125
160851d3ece7aa1a510f8d1a4bb8a8af,2,5.577158564814814,0.0,51.025,19.549999999999997
16090f2ca825584b5a147ab24aa30c86,406,9.222865951696772,10.83743842364532,63.002857142857145,13.312463054187191
160e4f13fd3a64b1b86807be88b5ffb0,4,14.298266782407408,0.0,221.5,23.6125
164a5a8794e6d42e14f55e447b12a3bc,1,13.407523148148147,0.0,73.99,62.77
165b1235e9e9942cb5fae67103576fb0,16,7.1597316261574075,6.25,130.321875,25.290625
165fc07beebdcb6190fba8a06db2a449,64,13.493607494212963,12.5,273.146875,25.00046875
1660ad786c27fd935378b6192a90b417,13,8.91480146011396,7.6923076923076925,120.76923076923077,19.09846153846154
166e8f1381e09651983c38b1f6f91c11,2,14.728483796296295,0.0,39.4,15.1
167fd940acebc789debd6eb418c46e38,5,15.500854166666667,20.0,215.516,20.18
1690cada046eb7e92c12f98b1f8a8167,10,7.352841435185185,10.0,176.0,23.291
16bdc8cefd0e32a6f0824d296c5ad14a,1,9.316840277777779,0.0,41.76,19.32
1703bc09972dab9782e7a9194943b69f,1,12.12505787037037,0.0,249.9,106.21
1710c3aaa9c6b44ec3883ee0fe300e21,2,6.127557870370371,0.0,594.45,18.825000000000003
17306570e772e7718c92a562d33f5f1d,30,13.959468750000001,6.666666666666667,288.0,25.86366666666667
173d56ffbd4c56cb80fc3615487d712b,2,6.838940972222222,0.0,179.0,19.805
1746c1ae87ac63d530c7c943d0ac42e2,1,23.021400462962962,0.0,229.9,22.45
1771297ac436903d1dd6b0e9279aa505,36,9.42039448302469,2.7777777777777777,80.03527777777778,16.254444444444445
1782ce2db72c3dda627d5e7c898104e1,10,27.239915509259255,10.0,201.07999999999998,20.737000000000002
17908cf9b444ee34047cadd5c0f4a516,11,18.88040298821549,9.090909090909092,181.2718181818182,45.583636363636366
17998cf586426bf0f2c3726cb0a4b211,2,8.385243055555556,0.0,34.9,22.86
179d859f51292aac5c10806a356f7af9,19,9.148045199805068,15.789473684210526,21.287894736842105,20.83157894736842
17a053fcb14bd219540cbde0df490be0,148,11.984233061186186,8.108108108108109,272.657027027027,59.197094594594596
17ca9b9e9b9ef8fdb529001b49ebb50f,128,8.056528862847223,2.34375,75.38953125,18.35125
17e34d8224d27a541263c4c64b11a56b,260,14.041841435185184,8.076923076923077,209.3856923076923,19.57773076923077
17eea220a40cc0d2c0c5346379682398,3,25.364583333333332,66.66666666666666,291.99333333333334,25.333333333333332
